conversation_id,customer_message,support_response,raw_customer_message,n_customer_turns,n_support_turns
f7d303416ec5e76c65e8eb3a829fe3f1,- Just made the leap from Groove Music Pass to Spotify Premium. Took advntge of 60-day free Premium. Can I upgrade to Premium for Family and keep 60-days free from Groove migration? Also - can I pay in one lump sum? thanks!,"Hi George! Can you DM us your username and email address? We'll take a look under the hood /NH <url> Hi Zac! If you transferred from Groove Music Pass and is a new Spotify subscriber, you can redeem this offer. Hope this clears things up",- Just made the leap from Groove Music Pass to Spotify Premium. Took advntge of 60-day free Premium. Can I upgrade to Premium for Family and keep 60-days free from Groove migration? Also - can I pay in one lump sum? thanks!,2,2
4ca0689f15de0d32c4fa872c15e52769,3 months of Premium is just $0.99. Play music offline wherever you go. <url>,Hi Liz! Can you DM us your account's email address? We'll check backstage and see what we can suggest /NY <url>,3 months of Premium is just $0.99. Play music offline wherever you go.,2,1
9b2cdf5871503653e109b6e02de643aa,"hi! I was wondering if you are planning any evolution of the ""concerts"" feature into ""sets"" for djs as more djs are on spotify?",Nice idea! It's definitely something for the team to consider and we'll make sure it reaches them,"hi! I was wondering if you are planning any evolution of the ""concerts"" feature into ""sets"" for djs as more djs are on spotify?",2,1
481a69609c4facfe13e359048c28cb66,Petition for <user> to just actually keep my offline music saved to my phone and meaning I don't have to redownload 1000+ songs every week,"Hey Corey, help's here! Can you tell us if this happens with the tracks saved under Your Library, or on all of your saved playlists? Sorry to hear that! Check out the steps under “Downloads unexpectedly removed” at <url> They should help with this",Petition for to just actually keep my offline music saved to my phone and meaning I don't have to redownload 1000+ songs every week,2,2
4917130415be0bc74292765c2cda8760,Just noticed Spotify have been charging me £14.99 a month even though I should have a student premium account 😡 <user> <user>,Hey there! Can you DM us your account's email address? We'll take a look /RB <url>,Just noticed Spotify have been charging me £14.99 a month even though I should have a student premium account 😡,1,1
0b7e63c797631ff0bb65f13dd8ba69d0,<user> What exactly is going on here ? Please fix that . <url>,"Hey there! Are you having the same issue? If so, on what device and operating system? We'll see what we can suggest Thanks for the info. Just to check, are you getting any error messages? If so, can you send us a screenshot? Hmm. Can you let us know the exact device, Android, and app versions you're using? We'll wait for your reply Got it. To cover all bases, have you tried logging out, restarting your device, then logging back in? We understand. Can you DM us your account's email address or username? We'll take a look backstage /PB <url> Awesome! Let us know if you ever need us again. We'd be... <url>",What exactly is going on here ? Please fix that .,6,6
6158ea67d381b55bf8ccfc9854254538,"Hey <user>, loyal Spotify subscriber here. What’s the latest on support for Apple Watch? I don’t want to jump to Apple Music!","<user> Hey there! We don't have any info on this right now, but be sure to keep an eye on <url> for any new developments","Hey , loyal Spotify subscriber here. What’s the latest on support for Apple Watch? I don’t want to jump to Apple Music!",1,1
a4f75ece079687a4960154ca4a02b82a,I thought paying for a premium account would mean I wouldn’t have ads,Hey there! Can you DM us your account's email address? We'll take a look /RB <url>,I thought paying for a premium account would mean I wouldn’t have ads,1,1
d9e106d62930bc33566b1090cb02b8d6,"Look, I've been working with hulu support for a few hours and they keep referring me back to you. I can't get my spotify student plan to let me get hulu, and I'm tired of being thrown back and forth.","Hey, we understand how you feel about it. Can you DM us your account's email address or username so we can take a look? We'll be right here waiting /AY <url>","Look, I've been working with hulu support for a few hours and they keep referring me back to you. I can't get my spotify student plan to let me get hulu, and I'm tired of being thrown back and forth.",1,1
4668ce6249d1585881438d4ce0ae0844,"hey! is there a way to get the first two here, hear ep albums (here, hear ; here, hear II) for the band La Dispute on Spotify?","Hey! Fingers crossed we'll be able to have it soon, but there's info about Spotify content here: <url>","hey! is there a way to get the first two here, hear ep albums (here, hear ; here, hear II) for the band La Dispute on Spotify?",1,1
a795dc1aaa4bdea0f5edd49536decaa4,Shame on <user>. To this day Spotify is unable to rearrange playlists on Android. A lot of complaints in the forum and they just don't bother answering.,"Hi Marcio. Sorry you feel that way. No worries, we've already passed your feedback to the right team. You can also vote for that idea at <url> Give us a shout if you have questions We understand. Not to worry, we'll also give our devs a nudge on this",Shame on . To this day Spotify is unable to rearrange playlists on Android. A lot of complaints in the forum and they just don't bother answering.,2,2
056f23d60a03208003d0d4e75fafeebf,I've used ALL my credit 4 this n still I'm taking to a machine getting nowhere... it's not just me EVERYBODY gets ripped off,Hey! Help's here. Can you DM us your account's email address? We'll take a look backstage /MG <url>,I've used ALL my credit 4 this n still I'm taking to a machine getting nowhere... it's not just me EVERYBODY gets ripped off,1,1
95d257278640ab52ef0d8e624e104260,every time I open your app you ask me if I am a #veteran. I am. But it didn't catch. 6 times I've answered your ?,"Hi Brian! That doesn't sound good. Can you try logging out, restarting your device, then logging back in? Let us know if that helps No problem. We'll be here waiting. Keep us updated Awesome! We're glad that did the trick. If you ever need help with anything else, you know where to find us",every time I open your app you ask me if I am a #veteran. I am. But it didn't catch. 6 times I've answered your ?,4,3
410b89ceef3c222021f33caa331d76b4,Spotify doesn't have the new Sufjan Steven songs and I'm just like... <url>,Got it. Looks like they aren't available in your country at the moment. We have more info here: <url> Hey there! Are you looking for a specific song/album from Sufjan Steven? Can you also let us know which country you're currently in?,Spotify doesn't have the new Sufjan Steven songs and I'm just like...,4,2
e438ab88a7e1ec0394a2b0b06104611e,and customer service sent me a set-by-step process to follow. After I have completed the process my spotify still does not have the premium reset. My spotify account name is adamtoff-ca I was wondering if you could please help me out. Thank you for your time.,Hey Adam! Help's here. Can you DM us your account's email address? We'll take a look under the hood /CP <url>,and customer service sent me a set-by-step process to follow. After I have completed the process my spotify still does not have the premium reset. My spotify account name is adamtoff-ca I was wondering if you could please help me out. Thank you for your time.,1,1
b9cf7357b4276019f970655ed7f544da,"My Spotify keeps randomly switching to some stranger's playlist, wtf?","Hey Charlotte, help's here! To check, what device does this occur on? Could you DM us the email linked to your account? /T <url>","My Spotify keeps randomly switching to some stranger's playlist, wtf?",2,1
0cfd66d748299152ad5b806f9fdafc54,I wanna switch back to <user> but how will I get all my songs over?! 😭,"Hi there, we're here to lend a hand. Can you let us know what's happening exactly? We'll do our best to help out",I wanna switch back to but how will I get all my songs over?! 😭,1,1
0fee09f8ccc34aeaf0dfd8ea73e1bf1f,"Hello! I have a spotify premium trial period which I would like to change to a student subscription, but how do I need to arrange that? Otherwise I end up paying 10€ instead of 5€. Trial period ends in 3 days",Hey! Can you DM us your account's email address? We'll take a look backstage /SJ <url>,"Hello! I have a spotify premium trial period which I would like to change to a student subscription, but how do I need to arrange that? Otherwise I end up paying 10€ instead of 5€. Trial period ends in 3 days",2,1
75d52237743d661f8f60a988e9ba5989,please contact me!,<user> Hey there! We've just sent a DM your way. Let's carry on chatting there,please contact me!,1,1
ed048df89fb33fd4c98e4a7d09cc0c0e,Mobile Shuffling “All songs” limited to top 50 via active filter. Forums say it’s been issue for +1 year. #FixIt #BrokenExperience,Hi! We’ve recently made some improvements to our shuffle algorithm. We’d love to hear your feedback here: <url>,Mobile Shuffling “All songs” limited to top 50 via active filter. Forums say it’s been issue for +1 year. #FixIt #BrokenExperience,1,1
b46a2b7c7089aa00c2748eb5ffd39a14,i am having lots of payment issues please help,Hey! Can you DM us your account's email address? We'll see what we can suggest /CB <url>,i am having lots of payment issues please help,1,1
054ec196dbd747eeb08db6124898dc22,I wanted to cancel my premium trial but it would not let me and I was charged today. I would like a refund please. Thanks! <user>,"Hi Cheyenne, help's here! Can you DM us your account's email address? We'll take a look under the hood /DV <url>",I wanted to cancel my premium trial but it would not let me and I was charged today. I would like a refund please. Thanks!,1,1
f9d99adc10d050e34c9876a0a1bc96d1,You guys have charged me twice a month for the last 3three months I'm not happy dm me to fix this,Hey there! Can you DM us your account's email address? We'll take a look backstage /RB <url>,You guys have charged me twice a month for the last 3three months I'm not happy dm me to fix this,1,1
88e193e402d255f75ce0f00d3ad12d60,Lost another song from <user> today just the dumbest shortcut I've ever seen swiping left to remove a song while the same gesture is used to skip a song in album view,"Hey Tommy! Sorry to hear this. Can you tell us what device, operating system, and Spotify version you're using? We'll see what we can suggest We hear you! No worries, we'll pass your feedback on to the right team. You can also vote for the official idea here at <url> Let us know if there's anything else we can help with 🙂",Lost another song from today just the dumbest shortcut I've ever seen swiping left to remove a song while the same gesture is used to skip a song in album view,2,2
b3f6f2e9b2b000ef6211d3d330a50365,"Hey <user> why is your site such a twat for me to use? I try to sign in, won’t work. Try to make new account, says email is taken...0/10",Hey Travis! Could you send us a DM with your account's email address or username? We'll take a look backstage /LO <url>,"Hey why is your site such a twat for me to use? I try to sign in, won’t work. Try to make new account, says email is taken...0/10",1,1
9edac77dad26e658d9b3eb3659894c6b,help a girl out with that majid jordan code :(,Hey Kiara! We just dropped you a DM. Let's continue chatting there,help a girl out with that majid jordan code :(,1,1
86b1b1fedce94045200d8918d7218cda,"I need you guys to build a function that creates playlists for a VERY specific parts of Frank Zappa songs. In particular, ""Peaches en Regalia"" at 1:07-1:35. Thanks.","Hey Quinn, this sounds like a cool idea! Suggest it in our Community at <url> and get support from other users No worries! Let us know if you ever need us again. We'd be... <url>","I need you guys to build a function that creates playlists for a VERY specific parts of Frank Zappa songs. In particular, ""Peaches en Regalia"" at 1:07-1:35. Thanks.",2,2
7528439b812460cc450bae3a703e9e58,thanks for the timely response and helping me solve all my issues I had....and even doing a lot of it for me!!,"Awesome, that's what we like to hear! If you need us again, just... <url>",thanks for the timely response and helping me solve all my issues I had....and even doing a lot of it for me!!,1,1
3c21b8de2300558b0cb8cfff4a2241ff,Why does Spotify not let high schoolers use the student thing? I have to pay for my own stuff I’m just as broke <user>,"Hey, thanks for the feedback – we appreciate it! We’ll get this passed onto the right team",Why does Spotify not let high schoolers use the student thing? I have to pay for my own stuff I’m just as broke,1,1
fcff01dbe6527fbc9274db88f564fbf7,"Hey <user> I can't log into my acount,I never changed the password or anything I log in my MacBook's app but just kicks me out after help?","Hey Amanda, help's arrived! We've just replied to your DM. Let's carry on chatting there","Hey I can't log into my acount,I never changed the password or anything I log in my MacBook's app but just kicks me out after help?",1,1
54a89fc01f53db09cca715934ce17905,let me organize my music based on genre please. i need my rap jams on play,Hi Elissa! The cavalry's here. Can you send us a bit more info on what's happening? We'll see what we can suggest,let me organize my music based on genre please. i need my rap jams on play,1,1
e909d3619622414f2518dc1bc832c76b,"hey guys, any way I can set up my Spotify artist page ahead of releasing some tracks over the next few weeks? I’ve tried this but as the artist page doesn’t exist yet because they’re the first releases under this name, I’m unable! <url>",Hey Niall! Our friends in Artist Support are the right folks to help with this. You can get in touch with them here: <url> No worries! Give us a shout if you ever need us again. We'd be... <url>,"hey guys, any way I can set up my Spotify artist page ahead of releasing some tracks over the next few weeks? I’ve tried this but as the artist page doesn’t exist yet because they’re the first releases under this name, I’m unable!",2,2
ebef49f60c189ddf986b57a17dd570bc,"I realize they're sort of a competitor, but your terrible support for Chromecast is making me use the service less and less.","Hey there! Could you tell us what's happening exactly? We'd love to help out If you're on a home WiFi network, can you restart the router before trying again? Let us know how it goes We understand. Thanks for the feedback – we appreciate it. We’ll get this passed onto the right team","I realize they're sort of a competitor, but your terrible support for Chromecast is making me use the service less and less.",3,3
0f223bfdf1d53b57442b973e8a219aa4,"hi, why you don't have a button for refresh the browser list in the windows app? I still saw the playlist ""morning commute""","Hi! We recommend restarting the app to refresh Browse. As for a button you can suggest it here: <url> Hope this helps Thanks! It's great to hear your thoughts about having a refresh button. We'll be sure to forward your feedback to the right team No worries! If you ever need us again, just shout 🙂","hi, why you don't have a button for refresh the browser list in the windows app? I still saw the playlist ""morning commute""",3,3
8c20f9375875651c4e596147f417ad27,Hey <user> I tried signing up for premium. Bad experiene. No email verif. Still free mode. Money deducted. Did steps but still free.,Hi there! Can you DM us your account's email address or username? We'll take a look backstage /NQ <url>,Hey I tried signing up for premium. Bad experiene. No email verif. Still free mode. Money deducted. Did steps but still free.,1,1
03425d05b8dc542fc65389d7a397a2bf,Why is there no option to save my songs to SD card anymore?!,"Hey Tristan, help's here! Can you DM us your account's email address? We'll check backstage /GK <url>",Why is there no option to save my songs to SD card anymore?!,1,1
dba369bfc960c84a49c746ade7e20478,I have just updated my Vodafone contract and I can't log on to Spotify premium,"Hi Steve, we'll lend a hand! Can you DM us with your account's username/email? We'll check it out backstage /WW <url>",I have just updated my Vodafone contract and I can't log on to Spotify premium,1,1
720baac358e077db24a876839f6b595b,you’re disgusting and cancelled,"Hey there! We're sorry to hear you feel that way. If you ever need help with anything, just give us a shout. We'll be happy to lend a hand Hey Georgia, we've just replied to your DM",you’re disgusting and cancelled,2,2
ba01dce02a217f7f5dc91987ecf7b4ad,why is your tech support so poor ? And removing my posts off the community forums?,"Hey Chris! Can you give us more info on this? We'll see what we can do Thanks. We're able to view the pages on our end. If there's anything else we can help with, just let us know Hey! Sorry, this is ongoing. We're working to investigate behind the scenes. We don't have a timeline on a fix but we'll keep you posted Hey Chris! We're just replying to your DM now Rest assured, the team are on the case as we speak. We'll be sure to give you an update as soon as we've had some info from them",why is your tech support so poor ? And removing my posts off the community forums?,6,5
ff691181a4cd58d65b283c7c0f743b5f,The Zip/Postal Code link on the Your account support page links to the wrong page. <url>,"Hey Hugo, thanks for the heads up! You can check and edit your account details here: <url> Let us know how it goes Got it! Can you DM us your account's email address and username? We'll take a look backstage /KL <url>",The Zip/Postal Code link on the Your account support page links to the wrong page.,2,2
76b6d71999ef6a4454eb7e7211b21b59,"Hey uhhhh I was attempting to set up Student Premium, I stopped midway through, and still got charged $5, without getting premium.",Hey there! Can you DM us your account's email address? We'll take a look /RB <url>,"Hey uhhhh I was attempting to set up Student Premium, I stopped midway through, and still got charged $5, without getting premium.",1,1
7b8b71f786cbfc4022aa2a42f0e04d7f,"hello spotify my account wont let me login and i just bought premium so im very frustrated, it keeps saying error","Hey, we're here to help! Can you DM us your account's email address or username? We'll take a look backstage /TJ <url>","hello spotify my account wont let me login and i just bought premium so im very frustrated, it keeps saying error",1,1
a02b70f552a554ef5bec5736d2ced63a,"Since I upgraded to High Sierra, I've noticed that sometimes Spotify stops responding to the play/pause and skip buttons on my keyboard. Restarting the app fully seems to fix it. Is there a fix in the works?","Hi Shawn, help's here! Can you DM us your account's username/email address, along with the device you're using? We'll check it out 🔍 /TR <url> No worries! To confirm, does it happen after your computer becomes inactive/goes to sleep mode? Keep us posted That's odd. We've just sent you a DM; let's carry on chatting there","Since I upgraded to High Sierra, I've noticed that sometimes Spotify stops responding to the play/pause and skip buttons on my keyboard. Restarting the app fully seems to fix it. Is there a fix in the works?",2,3
e4d64b172950b96fd8d0f6be94213bf1,Why have I been charged twice? 😐 <user>,"Hey Chino, that doesn't sound good! Can you DM us your account's email address? We'll take a look backstage /JN <url>",Why have I been charged twice? 😐,1,1
1bc8081fc4e8d0be13cf7cc9551f571b,And all I need is my music to keep me from going crazy and Spotify won’t load or play more than a few songs before crashing through their website player.,"Hey Katey! Does clearing your cache/cookies help? You might also want to try using an incognito window. Let us know how it goes 🙂 Got it. Can you let us know what web browser you're using? We'll be right here waiting Are you able to try a different web browser? Also, do you have any antivirus/firewall programs activated? Keep us posted Got it! Glad to hear it's more stable. If you ever need anything else, just shout and we'll come running 🏃 Can you try using an incognito window? Could you also ask your work IT if they've put up some restrictions that might block Spotify? Sounds like a plan. We'll keep an eye out for any updates",And all I need is my music to keep me from going crazy and Spotify won’t load or play more than a few songs before crashing through their website player.,7,6
0a10147d863f03b3da8e4650d7c53722,Thanks for helping. I have received a refund in less time comsuming than I thought. Did satisfactorily wise actions.,Awesome! Let us know if you ever need us again. We'd be... <url> 🙂,Thanks for helping. I have received a refund in less time comsuming than I thought. Did satisfactorily wise actions.,1,1
3f2977145205e599375bfe993c9b2007,"As a <user> premium user for years, I’m extremely disappointed in how bad the Mac and PC desktop app is. <user>","Hey Christopher! Is there a specific issue you're running into? We'll be happy to lend a hand. Just let us know Hey Sam, good news! You can find steps to listen to podcasts on your desktop application here: <url> Hope this helps Got it, best thing to try here is a reinstall. Just follow the steps at <url> Let us know how it goes","As a premium user for years, I’m extremely disappointed in how bad the Mac and PC desktop app is.",3,3
4cd6e3648275d7448e0580a20bf874ab,#Spotify why cant users submit their own podcast . . . <url>,"Hey Zoey, thanks for your interest! For more info on getting your podcast on Spotify, check out: <url> Keep us posted",#Spotify why cant users submit their own podcast . . .,1,1
521a5274390317bb2eb7fb40862be1ca,Why doesn't my application have an EQ? Not on my desktop and also not on android. <url>,"Hi there! The Equalizer is currently available on the mobile app. Don't worry, you can still tweak your audio quality settings on the desktop app. To find out how (plus a guide on enabling Equalizer on mobile), check this out: <url> Hope this helps",Why doesn't my application have an EQ? Not on my desktop and also not on android.,1,1
5f4cba630648790b1991d2f95fdb35f6,Is there a way to reset my <user> discover weekly preferences? I feel like it recommends music to me that I stopped listening to over a year ago.,"Hey! We're afraid it's currently not possible, but it’ll be re-tuned on Monday. Check out Release Radar in the meantime. Hope this helps",Is there a way to reset my discover weekly preferences? I feel like it recommends music to me that I stopped listening to over a year ago.,1,1
ff2a25da95c45519452e5acb1f5a36c9,"<user> Lack of a changelog is annoying. There appears to be a new 'Currently Playing' screen, but sometimes it doesn't work.","1: Hey, sorry to hear that. We don't have any info to share right now, but we're always testing things in order to improve Spotify. 2: We'd suggest heading over here: <url> For now, we'll pass your comments on to the right team Sure thing! If there's anything else, feel free to drop us a tweet. <url> 🙂","Lack of a changelog is annoying. There appears to be a new 'Currently Playing' screen, but sometimes it doesn't work.",2,3
a1f930980ccbfe04b6425079085f7252,"Hi, I have subscribed to premium and my account was debited £9.99 on 4 Nov but in the app I can only use free. I've tried logging in & out. It's very annoying. Can you help please. Thanks","Hi Dan, we'd be happy to help! Can you DM us your account's username and email address? We'll check it out backstage /WW <url>","Hi, I have subscribed to premium and my account was debited £9.99 on 4 Nov but in the app I can only use free. I've tried logging in & out. It's very annoying. Can you help please. Thanks",2,1
a7928a9c3cfc4b97a4714bab93facce9,"I've given up on the desktop app. It's unresponsive and buggy, but worst of all it leaks massive amounts of memory. I see incremental updates, but none of them fix the elephant in the room. I can use the web app, but I can't scrobble from it or easily play by album.","Hey there! We'd love to help. What device (make & model), operating system, and Spotify version are you using? We'll see what we can suggest Got it. Can you check if logging out > restarting your desktop > logging back in to your account helps? Just to check, are you getting any specific error messages? A screenshot would come in handy Thanks for letting us know. When did this start happening? Does restarting your device help?","I've given up on the desktop app. It's unresponsive and buggy, but worst of all it leaks massive amounts of memory. I see incremental updates, but none of them fix the elephant in the room. I can use the web app, but I can't scrobble from it or easily play by album.",5,4
2ed927ae24c2cc17d2aecd7c9606b3d0,"hello i have problems with my familiar premium plan, my family members just can't login.","Hey, help's here! Could you DM us yours and your family member's usernames and email addresses? We'll take a look under the hood /JQ <url>","hello i have problems with my familiar premium plan, my family members just can't login.",1,1
e1d4bd10aeca6c2e4565c6f2b5d3f144,"Hey <user> how do I get your ads to be literally anything besides alcohol? I quit drinking at the beginning of this year and you have offered me a drink like 30 times in 2 weeks. I'm not interested, thank you. Please stop?",Hey there! You can show your support for ads that are better suited to you by voting here: <url>,"Hey how do I get your ads to be literally anything besides alcohol? I quit drinking at the beginning of this year and you have offered me a drink like 30 times in 2 weeks. I'm not interested, thank you. Please stop?",1,1
72fc785f3f3c9ddd48b5424c1da093f3,<user> since the latest iOS update I cannot control the music from my home screen or any Bluetooth device on my 7plus ideas?,Hey! Can you let us know your exact Spotify version? We'll see what we can suggest We'd suggest logging out and restarting your phone to see if that makes a difference. Let us know how it goes,since the latest iOS update I cannot control the music from my home screen or any Bluetooth device on my 7plus ideas?,2,2
30ec8be8b756fddf60d4e337b41abe48,help ive been charge 3 times and yet im not premium 🙁 <url>,Hey there! Could you DM us your account's username or email address? We'll take a look backstage /GU <url>,help ive been charge 3 times and yet im not premium 🙁,1,1
fd909bd4c1fdb676c7c73cdd7f79d154,"I need more Aaliyah, <user>.","Hey Alexa! We’d love to have all of Aaliyah's stuff available, but we have some info about content here: <url>","I need more Aaliyah, .",1,1
dc2f49009c16a0e03ca8aad30b6be831,Anybody else just kicked out of <user> and then it's not recognising your username or email address? <user>,Hey Mike! That doesn't sound good. Could you DM us your account's email address or username? We'll take a look backstage /AU <url>,Anybody else just kicked out of and then it's not recognising your username or email address?,2,1
6f4669fa0a4931426f8326cc6056aac0,"The next <user> <user> ios wishlist functionality update. Landscape mode for iphone x would be great. Was optimistic with today's update but alas, no landscape. #spotify #iPhoneX",Hi there. We hear you. Feel free to share your thoughts and vote for the idea here: <url>,"The next ios wishlist functionality update. Landscape mode for iphone x would be great. Was optimistic with today's update but alas, no landscape. #spotify #iPhoneX",1,1
65244e8b81b3535f64338bf216bd4ad6,hello. I wanna ask. Is it possible to change my username since mine right now is kinda ugly name? Thx! <url>,"Hi, help's here! Could you delete your tweet since it contains your username? Just reply in a DM and we'll continue helping you there 🙂 /JQ <url>",hello. I wanna ask. Is it possible to change my username since mine right now is kinda ugly name? Thx!,1,1
5affc4dce4eeb8ba673cf0fcc22cdd6f,I have DM'd you.,"Hey Cam! We just replied to your DM with more info. Check it out, we'll continue helping you there 🙂",I have DM'd you.,1,1
8ba92129071e64cadbf13220ed24f3a7,iPhone x update please 😍,"Hi Sergio! We're afraid we don't have any news on this right now, but we'll make sure to pass your thoughts on to the team We don't have any more info on this right now, but we'll be sure to keep everyone updated once we have more news to share 🙂",iPhone x update please 😍,2,2
bf197496b135446bc9427374004f687e,since when did you have 40 second ads ?? <url>,<user> Hey there! Thanks for the feedback – we appreciate it. We’ll get this passed onto the right team You're welcome! We're just here if you need anything else,since when did you have 40 second ads ??,2,2
1c011540601c641e7dd8483c0c357c9b,Got such a good buisness idea for <user> Literally multi-million dollar deals going here,Hey there. That sounds awesome! Suggest it in our Community at <url> and get support from other users,Got such a good buisness idea for Literally multi-million dollar deals going here,1,1
ffb3077687eee0c818011781d60ef084,"Hello, can't subscribe the premium account bc the site doesn't accept any of my cards, and I tried three...",Hey Laura! Could you send us a DM with your account's email address or username? We'll take a look backstage /DR <url>,"Hello, can't subscribe the premium account bc the site doesn't accept any of my cards, and I tried three...",1,1
05059010f8851f016575944d47537761,Please help immediately. I have been hacked by another user and my email address has been changed and it no longer says I have an account. Tried emailing you twice. Need immediate help.,"Hey Randall, we’re sorry to hear that. Check out <url> for what to do next",Please help immediately. I have been hacked by another user and my email address has been changed and it no longer says I have an account. Tried emailing you twice. Need immediate help.,1,1
00126b69a6e99156269d102cb69815f9,I want to ugrade a/c. Can't log in via email. Says I'm linked to Facebook. I don't use FB!,"Hey there, help's here! Can you DM us your account's email address and username? We'll take a look backstage 🙂 /CG <url>",I want to ugrade a/c. Can't log in via email. Says I'm linked to Facebook. I don't use FB!,1,1
0427573620e1b0317fbda82a24065bdf,<user> <user> I'd love to share my Daily Mix with a friend.,"This isn't possible now, but you can suggest the idea in our Community at <url> and get support from other users",I'd love to share my Daily Mix with a friend.,1,1
fe9af111fadbef4c3b9d3954cfb90563,"I want to cancel my subscription, but can't remember my email or password","Hi! You can DM us any email addresses that you have, and we'll check if they are linked to a Spotify account. We'll see what we can find /RE <url>","I want to cancel my subscription, but can't remember my email or password",1,1
4b2acd17ccd0ecead555fbaa350550f6,"you can do better on the roku app, don't ya think <user>",Hey there. Can you let us know exactly what you'd like to see on the Spotify app for Roku? We'll see what we can suggest Thanks for clearing that up. We have some info about the Spotify app on Roku here: <url> Give us a shout if there's anything else,"you can do better on the roku app, don't ya think",2,2
5c178ef54e728a154ec4f5376bc9f824,Why <user> doesn't have a visualizer is beyond me,Hey there! We can see how that’d be handy. Support the idea at <url> to help make it happen,Why doesn't have a visualizer is beyond me,1,1
f51d6a157d0fcbadeac596dd798e3788,please respond to DM,Hey there! We've just sent you a DM. Let's continue chatting there,please respond to DM,2,1
3d310a431e9625251a8d0a4b149d31b4,"Some web player somewhere logged onto my acct, keeps playing & following some creepy artist that I really don't want to follow",Hey Krista! We’re sorry to hear that. Check out <url> for what to do next,"Some web player somewhere logged onto my acct, keeps playing & following some creepy artist that I really don't want to follow",1,1
97a73c2330897be0cde846148e4aa8db,Why the album not referenced on <user> ? <url> <user> <user>,Hey! They're a different brand that has their own set of featured albums. Just get in touch with them to pass your feedback on 🙂 We're referring to Topsify as a brand that we're not officially affiliated with. Hope that clears things up You're welcome! Give us a shout if there's anything else we can help you with. <url> 🙂,Why the album not referenced on ?,4,3
be6227c3ffafd766829b38bf851cd1a1,Hey <user> someone is using Spotify connect to listen to my account - how can I block?,Hey there! Can you you DM us your account's email address? We'll take a look backstage /RB <url>,Hey someone is using Spotify connect to listen to my account - how can I block?,2,1
23efda396a6822c3b7e6e1983bf6288b,I have a premium account but I cannot remember my login information and I wish to cancel my subscription,"Hey Austin, help's here! Can you DM us your account's username and email address? We'll take a look backstage /JX <url>",I have a premium account but I cannot remember my login information and I wish to cancel my subscription,1,1
7a95e6e5ebad071148a1f2553a96706d,"Hey Guys/Girls, It wont let me renew my student subscription please could you check this out?",Hi there! Can you DM us your account's username or email address? We'll take a look backstage /TC <url>,"Hey Guys/Girls, It wont let me renew my student subscription please could you check this out?",2,1
2f95cb895b33e6cbcdcea46d06041782,"Hi, it appears that my account has either incorrectly been deleted/disabled, or hacked. Please advise on how to fix this.",Hey Hugo! We're here to help. Can you DM us your account's email address or username? We'll take a look backstage /KM <url>,"Hi, it appears that my account has either incorrectly been deleted/disabled, or hacked. Please advise on how to fix this.",1,1
ae1233cd53887d2f958e893e1bfc0117,<user> loving the Time Capsule playlist! Thanks! Assuming it’s a new feature #80sbaby,Hi Steve! We're glad you liked it. Thanks for the feedback. It's music to our ears 🎶,loving the Time Capsule playlist! Thanks! Assuming it’s a new feature #80sbaby,1,1
e39239f39869a930afc1cb4de8e79a73,As mentiont in my last Tweet ihave payd Spotify and the Money was taken in but Spotify Premium doesnt work. thecreepyshadow,"Hey there, help's here! Can you DM us your account's email address and username? We'll take a look backstage 🙂 /CG <url>",As mentiont in my last Tweet ihave payd Spotify and the Money was taken in but Spotify Premium doesnt work. thecreepyshadow,2,1
dee917a388f9c013d5c2ce9494f20ffb,Hi <user> <user> can you add <user> to #Spotify #Please #NanoRipe,Hey there. We'd love to have them on Spotify! Hopefully we will in the future. Check this out: <url>,Hi can you add to #Spotify #Please #NanoRipe,1,1
355083bfae27726bf96bb206c7cfb46d,"Hi, how can I get rid of all radios in my most recent played section? It's quite annoying to see them there...","Hey, the cavalry's here! Can you let us know which device, operating system, and Spotify version you're using? We'll check things out for you Thanks! The image shows which Spotify version you're on. Currently, it isn't possible to remove artist radios from Recently Played Artists on the mobile app. In the meantime, we'd suggest using the desktop app: <url> Let us know if there's anything else","Hi, how can I get rid of all radios in my most recent played section? It's quite annoying to see them there...",3,2
76a8c0a7ab6a211fad47e72bb5824be6,Hey <user> I just signed up using my Facebook and you're emailing me and requesting to sign in Thai language. How to change to English????,"Hi James, help's here! Can you DM us your account's email address? We'll check backstage and see what we can suggest /NY <url>",Hey I just signed up using my Facebook and you're emailing me and requesting to sign in Thai language. How to change to English????,1,1
3e1227cf694aa5a39b048f712ad8c601,Hey <user> please can you add Fabio Frizzi's incredible #Zombi2 soundtrack when you get a moment? In the top 5 movie scores ever! <user> <url>,"<user> <user> <user> Hey Jonathan! Fingers crossed we'll be able to have it soon, but there's info about Spotify content here: <url> We understand. We're here if you need us again!",Hey please can you add Fabio Frizzi's incredible #Zombi2 soundtrack when you get a moment? In the top 5 movie scores ever!,2,2
0300a3ed5c76ee7df9ee5f8e3732529c,y’all just played 4 commercials in a row. you can’t see me but I’m squinting.,"Hey there! Thanks for your feedback - we'll pass it on. For now, check out <url> if you haven't had a subscription before",y’all just played 4 commercials in a row. you can’t see me but I’m squinting.,1,1
aefc5fca3fd43fbd137b486c03add02f,KINDLY UPDATE THIS AGAIN <user> THANK YOU #Camilizers #AllTheWay <url>,"Hi there! We can assure you that we update them regularly, but we're afraid we don't have the exact info when it does",KINDLY UPDATE THIS AGAIN THANK YOU #Camilizers #AllTheWay,1,1
